#node	identifier	domain_summary_url	annotation	other_names_and_aliases
PP1S54_217V6.1	3218.PP1S54_217V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=144:Pfam_Ribosomal_S19e(6|142)+	Predicted protein	5925580,A9S7Q3,A9S7Q3_PHYPA,EDQ72883.1,PHYPADRAFT_163322,PP1S54_217V6,PP1S54_217V6.1,PUT-163a-Physcomitrella_patens-17154634,PUT-163a-Physcomitrella_patens-17154635,PUT-163a-Physcomitrella_patens-17254637,Ppa.1035,Predicted protein,UPI00016214F1,XM_001762364,XM_001762364.1,XP_001762416,XP_001762416.1,ppp:PHYPADRAFT_163322
PP1S55_269V6.1	3218.PP1S55_269V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=499:Pfam_Cir_N(29|64)+ZnF_C2HC(192|210)+	Predicted protein	5925732,A9S8A8,A9S8A8_PHYPA,EDQ72636.1,PHYPADRAFT_57148,PP1S55_269V6,PP1S55_269V6.1,Predicted protein,UPI0001621C1C,XM_001762461,XM_001762461.1,XP_001762513,XP_001762513.1,ppp:PHYPADRAFT_57148
PP1S55_273V6.1	3218.PP1S55_273V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=515:Pfam_CitMHS(17|460)+TRANS(496|514)+	annotation not available	5925733,A9S8A9,A9S8A9_PHYPA,PHYPADRAFT_182280,PP1S55_273V6,PP1S55_273V6.1,PUT-163a-Physcomitrella_patens-43792,PUT-163a-Physcomitrella_patens-5918,Ppa.18444,Predicted protein,UPI00024AD329,XP_001762514,XP_001762514.1,ppp:PHYPADRAFT_182280
PP1S58_106V6.1	3218.PP1S58_106V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=120:Ribosomal_L31e(10|93)+	Predicted protein	5926255,A9S9C6,A9S9C6_PHYPA,EDQ72221.1,PHYPADRAFT_209921,PP1S58_106V6,PP1S58_106V6.1,PUT-163a-Physcomitrella_patens-1054635,PUT-163a-Physcomitrella_patens-1254636,PUT-163a-Physcomitrella_patens-29319,Predicted protein,UPI00016218CA,XM_001762964,XM_001762964.1,XP_001763016,XP_001763016.1,ppp:PHYPADRAFT_209921
PP1S58_240V6.1	3218.PP1S58_240V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=426:Pfam_Hydrolase_3(98|239)+Pfam_S6PP_C(260|398)+	Predicted protein	3.1.3.24,5926225,A9S9K4,A9S9K4_PHYPA,EC 3.1.3.24,EDQ72181.1,PHYPADRAFT_182572,PP1S58_240V6,PP1S58_240V6.1,PUT-163a-Physcomitrella_patens-48612,Ppa.15663,Predicted protein,UPI0001621A27,XM_001762924,XM_001762924.1,XP_001762976,XP_001762976.1,ppp:PHYPADRAFT_182572
PP1S58_52V6.4	3218.PP1S58_52V6.4	https://smart.embl.de/smart/DDvec.cgi?smart=345:SIGNAL(1|24)+Pfam_Propeptide_C1(40|81)+Pept_C1(101|335)+	Predicted protein; Belongs to the peptidase C1 family	5926268,A9S9A1,A9S9A1_PHYPA,C01.049,EDQ72127.1,PHYPADRAFT_209899,PP1S58_52V6,PP1S58_52V6.1,PP1S58_52V6.2,PP1S58_52V6.3,PP1S58_52V6.4,PUT-163a-Physcomitrella_patens-15158,PUT-163a-Physcomitrella_patens-49545,PUT-163a-Physcomitrella_patens-49591,PUT-163a-Physcomitrella_patens-49592,PUT-163a-Physcomitrella_patens-49593,PUT-163a-Physcomitrella_patens-49594,PUT-163a-Physcomitrella_patens-5761,PUT-163a-Physcomitrella_patens-6041,Ppa.634,Predicted protein,UPI0001621886,UPI00024ACC0E,XM_001762870,XM_001762870.1,XP_001762922,XP_001762922.1,ppp:PHYPADRAFT_209899
PP1S58_61V6.1	3218.PP1S58_61V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=775:Pfam_GMC_oxred_N(263|529)+Pfam_GMC_oxred_C(611|756)+	Long-chain-alcohol oxidase; Long-chain fatty alcohol oxidase involved in the omega- oxidation pathway of lipid degradation	1.1.3.20,5926247,A9S9A5,A9S9A5_PHYPA,EC 1.1.3.20,EDQ72212.1,Long-chain-alcohol oxidase,PHYPADRAFT_182504,PP1S58_61V6,PP1S58_61V6.1,PUT-163a-Physcomitrella_patens-24354638,PUT-163a-Physcomitrella_patens-24354639,Ppa.3838,Predicted protein,UPI000162188A,XM_001762955,XM_001762955.1,XP_001763007,XP_001763007.1,ppp:PHYPADRAFT_182504
PP1S59_232V6.1	3218.PP1S59_232V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=644:Pfam_Exo70(274|625)+	Uncharacterized protein	5926440,A9SA36,A9SA36_PHYPA,EDQ72085.1,PHYPADRAFT_210127,PP1S59_232V6,PP1S59_232V6.1,PUT-163a-Physcomitrella_patens-26892,Ppa.16443,Predicted protein,UPI0001621C3F,Uncharacterized protein,XM_001763156,XM_001763156.1,XP_001763208,XP_001763208.1,ppp:PHYPADRAFT_210127
PP1S61_1V6.1	3218.PP1S61_1V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=909:WD40(4|43)+WD40(46|85)+WD40(88|127)+WD40(131|171)+WD40(174|215)+WD40(218|257)+Pfam_Coatomer_WDAD(319|764)+	Coatomer subunit beta'; The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins	5926790,A9SAN0,A9SAN0_PHYPA,Coatomer subunit beta',EDQ71681.1,PHYPADRAFT_210315,PP1S61_1V6,PP1S61_1V6.1,PUT-163a-Physcomitrella_patens-37777,PUT-163a-Physcomitrella_patens-6854637,PUT-163a-Physcomitrella_patens-6954633,Ppa.7517,Predicted protein,UPI0001621C07,XM_001763440,XM_001763440.1,XP_001763492,XP_001763492.1,ppp:PHYPADRAFT_210315
PP1S61_200V6.1	3218.PP1S61_200V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=302:S_TKc(4|294)+	Predicted protein; Belongs to the protein kinase superfamily	2.7.11.22,5926690,A9SAY5,A9SAY5_PHYPA,EC 2.7.11.22,EDQ71737.1,PHYPADRAFT_163882,PP1S61_200V6,PP1S61_200V6.1,PUT-163a-Physcomitrella_patens-47750,Predicted protein,UPI0001621DC8,XM_001763496,XM_001763496.1,XP_001763548,XP_001763548.1,ppp:PHYPADRAFT_163882
PP1S61_268V6.1	3218.PP1S61_268V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=142:Pfam_Ribosom_S12_S23(28|141)+	Predicted protein; Belongs to the universal ribosomal protein uS12 family	5926679,5934415,5942959,5944024,5946856,A9SB19,A9SB19_PHYPA,PHYPADRAFT_189591,PHYPADRAFT_196406,PHYPADRAFT_197211,PHYPADRAFT_199474,PHYPADRAFT_210405,PP1S61_268V6,PP1S61_268V6.1,PUT-163a-Physcomitrella_patens-1137,PUT-163a-Physcomitrella_patens-33194,PUT-163a-Physcomitrella_patens-41454632,PUT-163a-Physcomitrella_patens-42054640,PUT-163a-Physcomitrella_patens-42054641,PUT-163a-Physcomitrella_patens-42154632,PUT-163a-Physcomitrella_patens-42154633,PUT-163a-Physcomitrella_patens-42154634,PUT-163a-Physcomitrella_patens-42154635,PUT-163a-Physcomitrella_patens-497,Ppa.4161,Ppa.7386,Predicted protein,XM_001763423,XM_001763423.1,XP_001763475,XP_001763475.1,XP_001771250.1,XP_001779772.1,XP_001780799,XP_001780799.1,XP_001783629.1,ppp:PHYPADRAFT_197211
PP1S63_105V6.1	3218.PP1S63_105V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=153:Pfam_Mago_nashi(12|153)+	Predicted protein	5926951,A9SBN9,E1C9L9,E1C9L9_PHYPA,EDQ71443.1,Mago nashi,PHYPADRAFT_109861,PP1S63_105V6,PP1S63_105V6.1,PUT-163a-Physcomitrella_patens-2653,Ppa.4436,Predicted protein,Q5EIU7,Q5EIU7_PHYPA,UPI00004C9C3F,XM_001763749,XM_001763749.1,XP_001763801,XP_001763801.1,ppp:PHYPADRAFT_109861
PP1S63_119V6.1	3218.PP1S63_119V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=422:BATS(309|401)+	Predicted protein	2.8.1.6,5927019,A9SBP6,A9SBP6_PHYPA,EC 2.8.1.6,EDQ71386.1,PHYPADRAFT_163990,PP1S63_119V6,PP1S63_119V6.1,PUT-163a-Physcomitrella_patens-26470,PUT-163a-Physcomitrella_patens-38338,PWY-7380,Ppa.14351,Predicted protein,UPA00078,UPI0001621EEC,XM_001763692,XM_001763692.1,XP_001763744,XP_001763744.1,ppp:PHYPADRAFT_163990
PP1S63_205V6.1	3218.PP1S63_205V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=328:Pfam_zf-XS(46|86)+Pfam_XS(121|236)+COIL(291|315)+	Predicted protein	5927038,A9SBT8,A9SBT8_PHYPA,EDQ71409.1,PHYPADRAFT_77236,PP1S63_205V6,PP1S63_205V6.1,Ppa.18712,Predicted protein,UPI0001621F65,XM_001763715,XM_001763715.1,XP_001763767,XP_001763767.1,ppp:PHYPADRAFT_77236
PP1S63_47V6.1	3218.PP1S63_47V6.1	http://smart.embl.de/smart/DDt.cgi?smart=376:	annotation not available	5926929,A9SBK4,A9SBK4_PHYPA,PHYPADRAFT_77144,PP1S63_47V6,PP1S63_47V6.1,Predicted protein,UPI00024AD630,XP_001763723,XP_001763723.1,ppp:PHYPADRAFT_77144
PP1S63_71V6.1	3218.PP1S63_71V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=268:Pfam_PsbP(95|267)+	Predicted protein	5927000,A9SBL7,A9SBL7_PHYPA,EDQ71371.1,PHYPADRAFT_183147,PP1S63_71V6,PP1S63_71V6.1,PUT-163a-Physcomitrella_patens-43557,PUT-163a-Physcomitrella_patens-43597,Ppa.7038,Predicted protein,UPI0001621E77,XM_001763677,XM_001763677.1,XP_001763729,XP_001763729.1,ppp:PHYPADRAFT_183147
PP1S63_91V6.5	3218.PP1S63_91V6.5	https://smart.embl.de/smart/DDvec.cgi?smart=417:DnaJ(21|79)+COIL(297|353)+	Predicted protein	5926945,A9SBM8,A9SBM8_PHYPA,EDQ71438.1,PHYPADRAFT_210551,PP1S63_91V6,PP1S63_91V6.1,PP1S63_91V6.2,PP1S63_91V6.3,PP1S63_91V6.4,PP1S63_91V6.5,PP1S63_91V6.6,PUT-163a-Physcomitrella_patens-2168,PUT-163a-Physcomitrella_patens-2169,PUT-163a-Physcomitrella_patens-2170,PUT-163a-Physcomitrella_patens-46149,PUT-163a-Physcomitrella_patens-8340,Ppa.4949,Predicted protein,UPI0001621EAD,XM_001763744,XM_001763744.1,XP_001763796,XP_001763796.1,ppp:PHYPADRAFT_210551
PP1S64_151V6.1	3218.PP1S64_151V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=273:TRANS(32|54)+Pfam_SNARE_assoc(106|227)+TRANS(240|259)+	Predicted protein	5927147,A9SC26,A9SC26_PHYPA,EDQ71275.1,PHYPADRAFT_106164,PP1S64_151V6,PP1S64_151V6.1,PUT-163a-Physcomitrella_patens-15654,Ppa.9144,Predicted protein,UPI0001621CA7,XM_001763819,XM_001763819.1,XP_001763871,XP_001763871.1,ppp:PHYPADRAFT_106164
PP1S64_201V6.1	3218.PP1S64_201V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=641:Pfam_CLPTM1(28|467)+TRANS(477|499)+	Predicted protein	5927162,A9SC51,A9SC51_PHYPA,EDQ71285.1,PHYPADRAFT_183288,PP1S64_201V6,PP1S64_201V6.1,PUT-163a-Physcomitrella_patens-11159,PUT-163a-Physcomitrella_patens-17354633,PUT-163a-Physcomitrella_patens-17454634,PUT-163a-Physcomitrella_patens-42539,Ppa.402,Predicted protein,UPI0001621D28,XM_001763829,XM_001763829.1,XP_001763881,XP_001763881.1,ppp:PHYPADRAFT_183288
PP1S64_55V6.1	3218.PP1S64_55V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=904:Pfam_LRRNT_2(143|183)+LRR(209|233)+LRR(257|281)+LRR(330|354)+LRR(378|402)+LRR(426|450)+LRR(474|499)+TRANS(540|562)+Pfam_Pkinase(616|888)+	Predicted protein	5927057,A9SBY2,A9SBY2_PHYPA,EDQ71308.1,PHYPADRAFT_183239,PP1S64_55V6,PP1S64_55V6.1,PUT-163a-Physcomitrella_patens-38611,Ppa.12044,Predicted protein,UPI00024AF4CD,XM_001763852,XM_001763852.1,XP_001763904,XP_001763904.1,ppp:PHYPADRAFT_183239
PP1S65_109V6.2	3218.PP1S65_109V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=400:SIGNAL(1|21)+Pfam_Calreticulin(27|263)+Pfam_Calreticulin(261|337)+	Predicted protein	5927219,A9SCB3,A9SCB3_PHYPA,EDQ71118.1,PHYPADRAFT_164102,PP1S65_109V6,PP1S65_109V6.1,PP1S65_109V6.2,PUT-163a-Physcomitrella_patens-23047,Ppa.1121,Predicted protein,UPI0001621E33,XM_001763927,XM_001763927.1,XP_001763979,XP_001763979.1,ppp:PHYPADRAFT_164102
PP1S65_114V6.1	3218.PP1S65_114V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=352:COIL(83|117)+TRANS(254|276)+	Predicted protein	5927221,A9SCB6,A9SCB6_PHYPA,EDQ71119.1,PHYPADRAFT_77433,PP1S65_114V6,PP1S65_114V6.1,PUT-163a-Physcomitrella_patens-44674,Predicted protein,UPI0001621E36,XM_001763928,XM_001763928.1,XP_001763980,XP_001763980.1,ppp:PHYPADRAFT_77433
PP1S67_59V6.1	3218.PP1S67_59V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=460:Pfam_Thiolase_N(50|305)+Pfam_Thiolase_C(312|436)+	Predicted protein; Belongs to the thiolase family	2.3.1.16,5927467,A9SD50,A9SD50_PHYPA,EC 2.3.1.16,EDQ70826.1,PHYPADRAFT_211002,PP1S67_59V6,PP1S67_59V6.1,PUT-163a-Physcomitrella_patens-18004,PUT-163a-Physcomitrella_patens-18086,PUT-163a-Physcomitrella_patens-589,Ppa.4822,Predicted protein,UPI0001621D9B,XM_001764220,XM_001764220.1,XP_001764272,XP_001764272.1,ppp:PHYPADRAFT_211002
PP1S6_56V6.1	3218.PP1S6_56V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=591:Pfam_NmrA(118|205)+Pfam_NAD_binding_10(412|535)+	Predicted protein	5916016,A9RF95,A9RF95_PHYPA,EDQ82250.1,PHYPADRAFT_62233,PP1S6_56V6,PP1S6_56V6.1,PUT-163a-Physcomitrella_patens-13554634,PUT-163a-Physcomitrella_patens-54312,Ppa.7344,Predicted protein,UPI000161F28F,XM_001752694,XM_001752694.1,XP_001752746,XP_001752746.1,ppp:PHYPADRAFT_62233
PP1S70_261V6.1	3218.PP1S70_261V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=448:Pfam_ACT(128|196)+Pfam_ACT(260|318)+Pfam_ACT(338|401)+	Predicted protein	5927987,A9SEL6,A9SEL6_PHYPA,EDQ70510.1,PHYPADRAFT_211504,PP1S70_261V6,PP1S70_261V6.1,PP1S70_261V6.2,PUT-163a-Physcomitrella_patens-2696,PUT-163a-Physcomitrella_patens-7995,Ppa.10570,Predicted protein,UPI0001622125,XM_001764759,XM_001764759.1,XP_001764811,XP_001764811.1,ppp:PHYPADRAFT_211504
PP1S71_197V6.1	3218.PP1S71_197V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=1081:TRANS(57|79)+COIL(81|106)+FH2(602|1065)+	Formin-like protein; Belongs to the formin-like family	5928040,A9SEU3,A9SEU3_PHYPA,EDQ70294.1,Formin-like protein,PHYPADRAFT_229099,PP1S71_197V6,PP1S71_197V6.1,Predicted protein,UPI00024AFB2F,XM_001764800,XM_001764800.1,XP_001764852,XP_001764852.1,ppp:PHYPADRAFT_229099
PP1S72_167V6.1	3218.PP1S72_167V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=579:TRANS(48|67)+Pfam_Glyco_transf_8(217|387)+Pfam_Glyco_transf_8(388|554)+	Hexosyltransferase; Belongs to the glycosyltransferase 8 family	2.4.1.43,5928179,A9SF48,A9SF48_PHYPA,EC 2.4.1.43,EDQ70237.1,Hexosyltransferase,PHYPADRAFT_211664,PP1S72_167V6,PP1S72_167V6.1,PUT-163a-Physcomitrella_patens-40523,PUT-163a-Physcomitrella_patens-46092,Ppa.18434,Predicted protein,UPI00024B02A9,XP_001765021,XP_001765021.1,ppp:PHYPADRAFT_211664
PP1S74_129V6.1	3218.PP1S74_129V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=373:Pfam_UCH(25|366)+	Predicted protein; Ubiquitin carboxyl-terminal hydrolase ; Belongs to the peptidase C19 family	3.4.19.12,5928486,A9SFU8,A9SFU8_PHYPA,EC 3.4.19.12,EDQ70007.1,PHYPADRAFT_211876,PP1S74_129V6,PP1S74_129V6.1,PUT-163a-Physcomitrella_patens-49893,Ppa.1198,Predicted protein,UPI00016223E0,Ubiquitin carboxyl-terminal hydrolase,XM_001765227,XM_001765227.1,XP_001765279,XP_001765279.1,ppp:PHYPADRAFT_211876
PP1S74_136V6.1	3218.PP1S74_136V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=516:SIGNAL(1|26)+Pfam_ANF_receptor(55|401)+TRANS(454|476)+	Predicted protein	5928419,A9SFV5,A9SFV5_PHYPA,EDQ70012.1,PHYPADRAFT_164675,PP1S74_136V6,PP1S74_136V6.1,PUT-163a-Physcomitrella_patens-27302,PUT-163a-Physcomitrella_patens-28593,PUT-163a-Physcomitrella_patens-28594,Ppa.6537,Predicted protein,UPI00016223E7,XM_001765232,XM_001765232.1,XP_001765284,XP_001765284.1,ppp:PHYPADRAFT_164675
PP1S75_231V6.1	3218.PP1S75_231V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=618:COIL(79|125)+Pfam_AFG1_ATPase(143|537)+	Predicted protein	5928549,A9SGC0,A9SGC0_PHYPA,EDQ69872.1,PHYPADRAFT_184663,PP1S75_231V6,PP1S75_231V6.1,PP1S75_231V6.2,PUT-163a-Physcomitrella_patens-29658,PUT-163a-Physcomitrella_patens-42548,Ppa.5781,Predicted protein,UPI0001622223,UPI00024B0148,XM_001765357,XM_001765357.1,XP_001765409,XP_001765409.1,ppp:PHYPADRAFT_184663
PP1S78_50V6.1	3218.PP1S78_50V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=998:Pfam_Utp14(145|973)+	Predicted protein	5928872,A9SH13,A9SH13_PHYPA,EDQ69519.1,PHYPADRAFT_233408,PP1S78_50V6,PP1S78_50V6.1,PUT-163a-Physcomitrella_patens-10030,PUT-163a-Physcomitrella_patens-4059,Ppa.17060,Predicted protein,UPI0001622624,XM_001765628,XM_001765628.1,XP_001765680,XP_001765680.1,ppp:PHYPADRAFT_233408
PP1S79_105V6.1	3218.PP1S79_105V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=405:Pfam_Epimerase(76|288)+	Predicted protein	5928991,A9SHF0,A9SHF0_PHYPA,EDQ69347.1,PHYPADRAFT_164877,PP1S79_105V6,PP1S79_105V6.1,PUT-163a-Physcomitrella_patens-10355,PUT-163a-Physcomitrella_patens-10356,PUT-163a-Physcomitrella_patens-1154636,PUT-163a-Physcomitrella_patens-1554632,Ppa.7886,Predicted protein,UPI00016227EE,XM_001765704,XM_001765704.1,XP_001765756,XP_001765756.1,ppp:PHYPADRAFT_164877
PP1S79_254V6.1	3218.PP1S79_254V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=376:SIGNAL(1|31)+TRANS(338|360)+	Predicted protein	5928952,A9SHM3,A9SHM3_PHYPA,EDQ69387.1,PHYPADRAFT_164917,PP1S79_254V6,PP1S79_254V6.1,PP1S79_254V6.2,PUT-163a-Physcomitrella_patens-27469,PUT-163a-Physcomitrella_patens-33955,PUT-163a-Physcomitrella_patens-36901,PUT-163a-Physcomitrella_patens-43954640,PUT-163a-Physcomitrella_patens-44154640,Ppa.6810,Predicted protein,UPI0001622683,UPI00024B0164,XM_001765744,XM_001765744.1,XP_001765796,XP_001765796.1,ppp:PHYPADRAFT_164917
PP1S79_273V6.1	3218.PP1S79_273V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=625:COIL(272|298)+DnaJ(333|390)+Pfam_DUF3752(451|614)+	Predicted protein	5929005,A9SHN4,A9SHN4_PHYPA,EDQ69394.1,PHYPADRAFT_164923,PP1S79_273V6,PP1S79_273V6.1,PUT-163a-Physcomitrella_patens-43915,Ppa.2555,Predicted protein,UPI000162268E,XM_001765751,XM_001765751.1,XP_001765803,XP_001765803.1,ppp:PHYPADRAFT_164923
PP1S7_156V6.1	3218.PP1S7_156V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=424:Pfam_ATP-grasp_2(5|205)+Pfam_Citrate_bind(242|419)+	Uncharacterized protein	2.3.3.8,5916336,A9RFY5,A9RFY5_PHYPA,EC 2.3.3.8,EDQ82151.1,PHYPADRAFT_174431,PP1S7_156V6,PP1S7_156V6.1,PP1S7_156V6.2,PUT-163a-Physcomitrella_patens-10808,PUT-163a-Physcomitrella_patens-35455,PUT-163a-Physcomitrella_patens-37487,PUT-163a-Physcomitrella_patens-37528,PUT-163a-Physcomitrella_patens-43247,Ppa.19482,Ppa.596,Ppa.8514,Predicted protein,UPI000161F6F9,UPI00024AC276,Uncharacterized protein,XM_001753058,XM_001753058.1,XP_001753110,XP_001753110.1,ppp:PHYPADRAFT_174431
PP1S80_36V6.1	3218.PP1S80_36V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=1055:Cation_ATPase_N(7|81)+TRANS(92|114)+Pfam_E1-E2_ATPase(127|342)+Pfam_Cation_ATPase(426|541)+Pfam_Hydrolase_3(708|771)+Pfam_Cation_ATPase_C(808|1035)+	Predicted protein; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family	3.6.3.8,5929198,A9SHQ4,A9SHQ4_PHYPA,EC 3.6.3.8,EDQ69266.1,PHYPADRAFT_212461,PP1S80_36V6,PP1S80_36V6.1,PUT-163a-Physcomitrella_patens-32919,PUT-163a-Physcomitrella_patens-46165,Ppa.12224,Predicted protein,UPI0001622711,XM_001765893,XM_001765893.1,XP_001765945,XP_001765945.1,ppp:PHYPADRAFT_212461
PP1S80_97V6.1	3218.PP1S80_97V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=429:BATS(312|404)+	Predicted protein	2.8.1.6,5929142,A9SHU6,A9SHU6_PHYPA,EC 2.8.1.6,EDQ69224.1,PHYPADRAFT_109948,PP1S80_97V6,PP1S80_97V6.1,PUT-163a-Physcomitrella_patens-19284,PUT-163a-Physcomitrella_patens-19285,PUT-163a-Physcomitrella_patens-23594,Ppa.2673,Predicted protein,UPI0001622795,XM_001765851,XM_001765851.1,XP_001765903,XP_001765903.1,ppp:PHYPADRAFT_109948
PP1S81_54V6.1	3218.PP1S81_54V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=496:Pfam_Peptidase_M16(72|220)+Pfam_Peptidase_M16_C(225|411)+	Predicted protein; Belongs to the peptidase M16 family	3.4.24.64,5929227,A9SI85,A9SI85_PHYPA,EC 3.4.24.64,EDQ69145.1,M16.003,PHYPADRAFT_185217,PP1S81_54V6,PP1S81_54V6.1,PUT-163a-Physcomitrella_patens-74154637,PUT-163a-Physcomitrella_patens-74154638,PUT-163a-Physcomitrella_patens-74154639,PUT-163a-Physcomitrella_patens-74154640,Predicted protein,UPI00016224C9,XP_001766086,XP_001766086.1,ppp:PHYPADRAFT_185217
PP1S82_155V6.1	3218.PP1S82_155V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=454:TRANS(116|138)+Pfam_Peptidase_M48(256|431)+	Uncharacterized protein	5929374,A9SIL5,A9SIL5_PHYPA,EDQ69012.1,PHYPADRAFT_185330,PP1S82_155V6,PP1S82_155V6.1,PUT-163a-Physcomitrella_patens-33128,PUT-163a-Physcomitrella_patens-58054640,Ppa.10622,Predicted protein,UPI00016227A1,Uncharacterized protein,XM_001766111,XM_001766111.1,XP_001766163,XP_001766163.1,ppp:PHYPADRAFT_185330
PP1S83_148V6.1	3218.PP1S83_148V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=303:Pfam_zf-AN1(13|52)+Pfam_zf-AN1(101|142)+ZnF_C2H2(243|266)+ZnF_C2H2(275|298)+	Predicted protein	5929439,A9SIV5,A9SIV5_PHYPA,EDQ68959.1,PHYPADRAFT_130648,PP1S83_148V6,PP1S83_148V6.1,Predicted protein,UPI000162259A,XM_001766275,XM_001766275.1,XP_001766327,XP_001766327.1,ppp:PHYPADRAFT_130648
PP1S83_53V6.1	3218.PP1S83_53V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=323:Pfam_Aldo_ket_red(15|318)+	Predicted protein	5929560,A9SIQ5,A9SIQ5_PHYPA,EDQ68851.1,PHYPADRAFT_185360,PP1S83_53V6,PP1S83_53V6.1,PUT-163a-Physcomitrella_patens-48629,PUT-163a-Physcomitrella_patens-48664,Ppa.6421,Predicted protein,UPI00016224A4,XM_001766167,XM_001766167.1,XP_001766219,XP_001766219.1,ppp:PHYPADRAFT_185360
PP1S84_173V6.1	3218.PP1S84_173V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=642:Pfam_Kri1(324|431)+Pfam_Kri1_C(453|539)+	Predicted protein	5929679,A9SJA6,A9SJA6_PHYPA,EDQ68729.1,PHYPADRAFT_165236,PP1S84_173V6,PP1S84_173V6.1,PUT-163a-Physcomitrella_patens-16795,PUT-163a-Physcomitrella_patens-37243,PUT-163a-Physcomitrella_patens-705,Ppa.218,Predicted protein,UPI00016226BD,XM_001766349,XM_001766349.1,XP_001766401,XP_001766401.1,ppp:PHYPADRAFT_165236
PP1S85_186V6.1	3218.PP1S85_186V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=443:Tubulin(47|244)+Tubulin_C(246|383)+COIL(404|443)+	Tubulin beta chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	5929805,5929808,A9SJR1,A9SJR1_PHYPA,E1CA06,PHYPADRAFT_213086,PHYPADRAFT_3688,PHYPADRAFT_58013,PP1S85_186V6,PP1S85_186V6.1,PUT-163a-Physcomitrella_patens-28081,PUT-163a-Physcomitrella_patens-38870,PUT-163a-Physcomitrella_patens-49977,PUT-163a-Physcomitrella_patens-6467,Ppa.11684,Ppa.12008,Ppa.3329,Ppa.4269,Predicted protein,Q6TYR4,Tub4,Tubulin beta chain,XP_001766554.1,XP_001766606,XP_001766606.1,ppp:PHYPADRAFT_213086
PP1S85_191V6.1	3218.PP1S85_191V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=444:Pfam_GDI(1|436)+	Guanosine nucleotide diphosphate dissociation inhibitor; Belongs to the Rab GDI family	5929811,A9SJS2,A9SJS2_PHYPA,EDQ68674.1,PHYPADRAFT_109987,PP1S85_191V6,PP1S85_191V6.1,PUT-163a-Physcomitrella_patens-10154637,PUT-163a-Physcomitrella_patens-10154638,PUT-163a-Physcomitrella_patens-9654635,Ppa.4842,Predicted protein,UPI000162253E,XM_001766557,XM_001766557.1,XP_001766609,XP_001766609.1,ppp:PHYPADRAFT_109987
